message	name	f0_
Your new task is to kill 35 Iron Dragons.<br>Good luck!	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>136 Dust Devils.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>102 Magic Axes.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>124 Fever Spiders.	Chaeldar	2
Great, you're doing great. Your new task is to kill<br>34 K'ril Tsutsaroths	Mazchna	2
Your new task is to kill 33 Fire Giants.<br>Good luck!	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>49 Minions of Scabaras.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>84 Revenants.	Krystilia	2
Great, you're doing great. Your new task is to kill<br>82 Wyrms	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>46 Rats.	Spria	2
Your new task is to kill 64 Wyrms.<br>Good luck!	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>225 Aberrant Spectres.	Steve	2
Great, you're doing great. Your new task is to kill<br>17 Rats	Turael	2
Excellent, you're doing great. Your new task is to kill<br>245 Spiritual Creatures.	Duradel	2
Excellent, you're doing great. Your new task is to kill<br>172 Cave Horrors.	Nieve	2
Your new task is to kill 37 Cave Kraken.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>160 Suqahs.	Nieve	2
Your new task is to kill 18 Kalphite.<br>Good luck!	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>104 Black Knights.	Krystilia	2
Your new task is to kill 229 Aviansies.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>37 Kalphite.	Spria	2
Your new task is to kill 30 Bloodveld.<br>Good luck!	Nieve	2
Great, you're doing great. Your new task is to kill<br>18 Commander Zilyanas	Mazchna	2
Excellent, you're doing great. Your new task is to kill<br>90 Mogres.	Vannaka	2
Great, you're doing great. Your new task is to kill<br>8 Skeletal Wyverns	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>the Kalphite Queen. How many would you like to slay?	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>103 Spiritual Creatures.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>63 Skeletal Wyverns.	Steve	2
Your new task is to kill 215 Spiritual Creatures.	Steve	2
Great, you're doing great. Your new task is to kill<br>52 Ancient Wyverns	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>106 Bloodveld.	Vannaka	2
Your new task is to kill 98 Dust Devils.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>215 Dust Devils.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>236 Black Demons.	Steve	2
Your new task is to kill 58 Elves.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>32 Rune Dragons.	Duradel	2
Great, you're doing great. Your new task is to kill<br>179 Fire giants	Nieve	2
Your new task is to kill 205 Bloodveld.	Chaeldar	2
Great, you're doing great. Your new task is to kill<br>131 Cave horrors	Nieve	2
Your new task is to kill 12 Rats.<br>Good luck!	Turael	2
Excellent, you're doing great. Your new task is to kill<br>82 Elves.	Nieve	2
Your new task is to kill 79 Black Demons.<br>Good luck!	Nieve	2
Your new task is to kill 210 Aviansies.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>205 Aviansies.	Steve	2
Excellent, you're doing great. Your new task is to kill<br>95 Lesser Demons.	Krystilia	2
Your new task is to kill 244 Bloodveld.	Chaeldar	2
Your new task is to kill 225 Dust Devils.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>84 Aberrant Spectres.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>133 Mogres.	Chaeldar	2
Great, you're doing great. Your new task is to kill<br>41 Giant Moles	Mazchna	2
Your new task is to kill 91 Jungle Horrors.	Vannaka	2
Great, you're doing great. Your new task is to kill<br>128 Kurasks	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>115 Mammoths.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>138 Cave Horrors.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>126 Vampyres.	Steve	2
Your new task is to kill 240 Cave Horrors.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>77 Fire Giants.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>246 Bloodveld.	Nieve	2
Your new task is to kill 234 Aberrant Spectres.	Chaeldar	2
Your new task is to kill 92 Iron Dragons.	Steve	2
Excellent, you're doing great. Your new task is to kill<br>78 Turoth.	Vannaka	2
Great, you're doing great. Your new task is to kill<br>15 Cerberuss	Mazchna	2
You are to bring balance to 144 Jelly<br>in the Fremennik Slayer Dungeon	Konar quo Maten	2
Your new task is to kill 201 Vampyres.	Nieve	2
You are to bring balance to 87 Cave kraken<br>in the Kraken Cove	Konar quo Maten	2
Excellent, you're doing great. Your new task is to kill<br>178 Brine Rats.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>49 Crawling Hands.	Spria	2
Excellent, you're doing great. Your new task is to kill<br>79 Fire Giants.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>112 Jellies.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>128 Harpie Bug Swarms.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>110 Harpie Bug Swarms.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>109 Black Demons.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>34 Dogs.	Spria	2
Excellent, you're doing great. Your new task is to kill<br>106 Zombies.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>65 Wyrms.	Chaeldar	2
You are to bring balance to 17 Dagannoth Supreme<br>in the Waterbirth Island	Konar quo Maten	2
Excellent, you're doing great. Your new task is to kill<br>112 Black Knights.	Krystilia	2
Great, you're doing great. Your new task is to kill<br>176 Blue dragons	Nieve	2
Your new task is to kill 204 Nechryael.	Vannaka	2
Great, you're doing great. Your new task is to kill<br>137 Dust devils	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>113 Turoth.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>81 Lesser Demons.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>169 Greater Demons.	Chaeldar	2
Your new task is to kill 208 Basilisks.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>165 Aviansies.	Steve	2
Your new task is to kill 88 Spiritual Creatures.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>97 Skeletons.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>81 Spiders.	Krystilia	2
Your new task is to kill 245 Spiritual Creatures.	Steve	2
Excellent, you're doing great. Your new task is to kill<br>250 Abyssal Demons.	Steve	2
Your new task is to kill 76 Spiritual Creatures.<br>Good luck!	Nieve	2
Great, you're doing great. Your new task is to kill<br>99 Wyrms	Nieve	2
Your new task is to kill 110 Kurask.<br>Good luck!	Nieve	2
Your new task is to kill 159 Abyssal Demons.	Chaeldar	2
You are to bring balance to 66 Iron Dragons on the<br>Isle of Souls.	Konar quo Maten	2
Excellent, you're doing great. Your new task is to kill<br>129 Aviansies.	Steve	2
Your new task is to kill 97 Gargoyles.<br>Good luck!	Nieve	2
Your new task is to kill 118 Abyssal Demons.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>162 Cave Horrors.	Nieve	2
Great, you're doing great. Your new task is to kill<br>25 Thermonuclear smoke devils	Mazchna	2
Excellent, you're doing great. Your new task is to kill<br>204 Dust Devils.	Nieve	2
Your new task is to kill 201 Greater Demons.	Chaeldar	2
Your new task is to kill 57 Skeletal Wyverns.	Chaeldar	2
Your new task is to kill 192 Spiritual Creatures.	Nieve	2
Your new task is to kill 244 Black Demons.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>222 Aviansies.	Steve	2
Excellent, you're doing great. Your new task is to kill<br>23 Lizards.	Spria	2
Your new task is to kill 64 Fossil Island Wyverns.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>161 Abyssal Demons.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>119 Jellies.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>29 Rats.	Spria	2
Your new task is to kill 15 Ghosts.<br>Good luck!	Turael	2
Great, you're doing great. Your new task is to kill<br>14 Chaos Elementals	Mazchna	2
Excellent, you're doing great. Your new task is to kill<br>138 Moss Giants.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>137 Black Demons.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>219 Black Demons.	Steve	2
Your new task is to kill 1 Kree'arra.<br>Good luck!	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>115 Spiritual Creatures.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>91 Aberrant Spectres.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>31 Birds.	Spria	2
Excellent, you're doing great. Your new task is to kill<br>213 Cave Horrors.	Duradel	2
Excellent, you're doing great. Your new task is to kill<br>140 Aberrant Spectres.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>139 Black Demons.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>241 Cave Horrors.	Duradel	2
Excellent, you're doing great. Your new task is to kill<br>47 Wolves.	Spria	2
Excellent, you're doing great. Your new task is to kill<br>57 Chaos Druids.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>110 Shadow Warriors.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>30 Cave Crawlers.	Spria	2
Excellent, you're doing great. Your new task is to kill<br>65 Skeletal Wyverns.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>74 Revenants.	Krystilia	2
Your new task is to kill 67 Iron Dragons.	Nieve	2
Your new task is to kill 110 Cave Kraken.<br>Good luck!	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>174 Kurask.	Nieve	2
Your new task is to kill 113 Abyssal Demons.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>160 Dust Devils.	Nieve	2
Great, you're doing great. Your new task is to kill<br>23 Commander Zilyanas	Mazchna	2
Your new task is to kill 234 Abyssal Demons.	Chaeldar	2
Your new task is to kill 249 Gargoyles.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>85 Infernal Mages.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>112 Banshees.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>91 Skeletons.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>137 Greater Demons.	Krystilia	2
Your new task is to kill 233 Spiritual Creatures.	Steve	2
Your new task is to kill 8 Cows.<br>Good luck!	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>41 Cave Crawlers.	Mazchna	2
Great, you're doing great. Your new task is to kill<br>26 General Graadors	Mazchna	2
Excellent, you're doing great. Your new task is to kill<br>134 Moss Giants.	Krystilia	2
Your new task is to kill 46 Waterfiends.<br>Good luck!	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>176 Kurask.	Nieve	2
Your new task is to kill 180 Cave Kraken.	Chaeldar	2
Your new task is to kill 76 Fire Giants.<br>Good luck!	Nieve	2
Great, you're doing great. Your new task is to kill<br>28 Kree'arras	Mazchna	2
Great, you're doing great. Your new task is to kill<br>40 Zulrahs	Mazchna	2
Your new task is to kill 21 Zombies.<br>Good luck!	Turael	2
Your new task is to kill 19 Goblins.<br>Good luck!	Turael	2
Great, you're doing great. Your new task is to kill<br>141 Greater demons	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>121 Rockslugs.	Chaeldar	2
Great, you're doing great. Your new task is to kill<br>172 Hellhounds	Nieve	2
Your new task is to kill 215 Bloodveld.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>65 Green Dragons.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>99 Ankou.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>119 Zombies.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>49 Cows.	Spria	2
Your new task is to kill 238 Greater Demons.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>27 Cows.	Spria	2
Your new task is to kill 31 Skeletal Wyverns.<br>Good luck!	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>220 Suqahs.	Steve	2
Great, you're doing great. Your new task is to kill<br>59 Cave horrors	Trainer Nacklepen	2
Excellent, you're doing great. Your new task is to kill<br>147 Spiritual Creatures.	Chaeldar	2
Your new task is to kill 189 Spiritual Creatures.	Nieve	2
You are to bring balance to 3 Commander Zilyana<br>in the God War Dungeon	Konar quo Maten	2
Excellent, you're doing great. Your new task is to kill<br>132 Moss Giants.	Krystilia	2
Your new task is to kill 25 Zombies.<br>Good luck!	Krystilia	2
Your new task is to kill 122 Gargoyles.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>160 Brine Rats.	Nieve	2
Your new task is to kill 61 Gargoyles.	Vannaka	2
Great, you're doing great. Your new task is to kill<br>16 Crawling Hands	Trainer Nacklepen	2
Your new task is to kill 26 Aberrant Spectres.<br>Good luck!	Nieve	2
Your new task is to kill 80 Smoke Devils.<br>Good luck!	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>228 %USERNAME%st Devils.	Steve	2
Excellent, you're doing great. Your new task is to kill<br>221 Spiritual Creatures.	Duradel	2
Your new task is to kill 162 Nechryael.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>152 Jellies.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>50 Rune Dragons.	Steve	2
Excellent, you're doing great. Your new task is to kill<br>110 Bandits.	Krystilia	2
Your new task is to kill 99 Dust Devils.<br>Good luck!	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>76 Revenants.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>139 Basilisks.	Steve	2
Excellent, you're doing great. Your new task is to kill<br>89 Drakes.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>133 Suqahs.	Nieve	2
Your new task is to kill 115 Fever Spiders.	Vannaka	2
Excellent, you're doing great. Your new task is to kill<br>219 Greater Demons.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>140 Aviansies.	Steve	2
Excellent, you're doing great. Your new task is to kill<br>211 Abyssal Demons.	Krystilia	2
Excellent, you're doing great. Your new task is to kill<br>23 Ghosts.	Spria	2
Excellent, you're doing great. Your new task is to kill<br>40 Steel Dragons.	Duradel	2
Your new task is to kill 197 Cave Kraken.	Chaeldar	2
Your new task is to kill 56 Smoke Devils.<br>Good luck!	Nieve	2
Your new task is to kill 228 Aberrant Spectres.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>146 Dust Devils.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>236 Dust Devils.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>250 Bloodveld.	Steve	2
Excellent, you're doing great. Your new task is to kill<br>198 Suqahs.	Steve	2
Excellent, you're doing great. Your new task is to kill<br>167 Aviansies.	Steve	2
You are to bring balance to 85 Iron Dragons in<br>Brimhaven Dungeon.	Konar quo Maten	2
Your new task is to kill 32 Rune Dragons.	Nieve	2
You are to bring balance to 20 Crazy archaeologist<br>in the Wilderness	Konar quo Maten	2
Excellent, you're doing great. Your new task is to kill<br>207 Gargoyles.	Nieve	2
Excellent, you're doing great. Your new task is to kill<br>250 Suqahs.	Duradel	2
Excellent, you're doing great. Your new task is to kill<br>139 Cave Crawlers.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>162 Fever Spiders.	Chaeldar	2
Excellent, you're doing great. Your new task is to kill<br>245 Vampyres.	Steve	2
